object_name,attr_name,change_count,nochange_count
Cabinet,breakable,2297,157792
Cabinet,canBeUsedUp,0,160089
Cabinet,canChangeTempToCold,0,160089
Cabinet,canChangeTempToHot,0,160089
Cabinet,canFillWithLiquid,0,160089
Cabinet,cookable,0,160089
Cabinet,dirtyable,0,160089
Cabinet,isBroken,5,160084
Cabinet,isCooked,0,160089
Cabinet,isDirty,0,160089
Cabinet,isFilledWithLiquid,0,160089
Cabinet,isOpen,13528,146561
Cabinet,isPickedUp,0,160089
Cabinet,isSliced,0,160089
Cabinet,isToggled,0,160089
Cabinet,isUsedUp,0,160089
Cabinet,mass,0,160089
Cabinet,moveable,0,160089
Cabinet,openable,0,160089
Cabinet,parentReceptacles,0,160089
Cabinet,pickupable,0,160089
Cabinet,receptacle,0,160089
Cabinet,receptacleObjectIds,5919,154170
Cabinet,salientMaterials_Ceramic,0,160089
Cabinet,salientMaterials_Fabric,0,160089
Cabinet,salientMaterials_Food,0,160089
Cabinet,salientMaterials_Glass,0,160089
Cabinet,salientMaterials_Leather,0,160089
Cabinet,salientMaterials_Metal,0,160089
Cabinet,salientMaterials_None,0,160089
Cabinet,salientMaterials_Organic,0,160089
Cabinet,salientMaterials_Paper,0,160089
Cabinet,salientMaterials_Plastic,0,160089
Cabinet,salientMaterials_Rubber,0,160089
Cabinet,salientMaterials_Soap,0,160089
Cabinet,salientMaterials_Sponge,0,160089
Cabinet,salientMaterials_Stone,0,160089
Cabinet,salientMaterials_Wax,0,160089
Cabinet,salientMaterials_Wood,0,160089
Cabinet,sliceable,0,160089
Cabinet,toggleable,0,160089
Candle,ObjectTemperature,0,12439
Candle,breakable,0,12439
Candle,canBeUsedUp,0,12439
Candle,canChangeTempToCold,0,12439
Candle,canChangeTempToHot,0,12439
Candle,canFillWithLiquid,0,12439
Candle,cookable,0,12439
Candle,dirtyable,0,12439
Candle,isBroken,0,12439
Candle,isCooked,0,12439
Candle,isDirty,0,12439
Candle,isFilledWithLiquid,0,12439
Candle,isOpen,0,12439
Candle,isPickedUp,1130,11309
Candle,isSliced,0,12439
Candle,isToggled,432,12007
Candle,isUsedUp,0,12439
Candle,mass,0,12439
Candle,moveable,0,12439
Candle,openable,0,12439
Candle,parentReceptacles,1135,11304
Candle,pickupable,0,12439
Candle,receptacle,0,12439
Candle,receptacleObjectIds,0,12439
Candle,salientMaterials_Ceramic,0,12439
Candle,salientMaterials_Fabric,0,12439
Candle,salientMaterials_Food,0,12439
Candle,salientMaterials_Glass,0,12439
Candle,salientMaterials_Leather,0,12439
Candle,salientMaterials_Metal,0,12439
Candle,salientMaterials_None,0,12439
Candle,salientMaterials_Organic,0,12439
Candle,salientMaterials_Paper,0,12439
Candle,salientMaterials_Plastic,0,12439
Candle,salientMaterials_Rubber,0,12439
Candle,salientMaterials_Soap,0,12439
Candle,salientMaterials_Sponge,0,12439
Candle,salientMaterials_Stone,0,12439
Candle,salientMaterials_Wax,0,12439
Candle,salientMaterials_Wood,0,12439
Candle,sliceable,0,12439
Candle,toggleable,0,12439
CellPhone,ObjectTemperature,0,38055
CellPhone,breakable,0,38055
CellPhone,canBeUsedUp,0,38055
CellPhone,canChangeTempToCold,0,38055
CellPhone,canChangeTempToHot,0,38055
CellPhone,canFillWithLiquid,0,38055
CellPhone,cookable,0,38055
CellPhone,dirtyable,0,38055
CellPhone,isBroken,1184,36871
CellPhone,isCooked,0,38055
CellPhone,isDirty,0,38055
CellPhone,isFilledWithLiquid,0,38055
CellPhone,isOpen,0,38055
CellPhone,isPickedUp,3506,34549
CellPhone,isSliced,0,38055
CellPhone,isToggled,618,37437
CellPhone,isUsedUp,0,38055
CellPhone,mass,0,38055
CellPhone,moveable,0,38055
CellPhone,openable,0,38055
CellPhone,parentReceptacles,3459,34596
CellPhone,pickupable,0,38055
CellPhone,receptacle,0,38055
CellPhone,receptacleObjectIds,0,38055
CellPhone,salientMaterials_Ceramic,0,38055
CellPhone,salientMaterials_Fabric,0,38055
CellPhone,salientMaterials_Food,0,38055
CellPhone,salientMaterials_Glass,0,38055
CellPhone,salientMaterials_Leather,0,38055
CellPhone,salientMaterials_Metal,0,38055
CellPhone,salientMaterials_None,0,38055
CellPhone,salientMaterials_Organic,0,38055
CellPhone,salientMaterials_Paper,0,38055
CellPhone,salientMaterials_Plastic,0,38055
CellPhone,salientMaterials_Rubber,0,38055
CellPhone,salientMaterials_Soap,0,38055
CellPhone,salientMaterials_Sponge,0,38055
CellPhone,salientMaterials_Stone,0,38055
CellPhone,salientMaterials_Wax,0,38055
CellPhone,salientMaterials_Wood,0,38055
CellPhone,sliceable,0,38055
CellPhone,toggleable,0,38055
Chair,ObjectTemperature,0,5807
Chair,breakable,69,5738
Chair,canBeUsedUp,0,5807
Chair,canChangeTempToCold,0,5807
Chair,canChangeTempToHot,0,5807
Chair,canFillWithLiquid,0,5807
Chair,cookable,0,5807
Chair,dirtyable,0,5807
Chair,isBroken,7,5800
Chair,isCooked,0,5807
Chair,isDirty,0,5807
Chair,isFilledWithLiquid,0,5807
Chair,isOpen,0,5807
Chair,isPickedUp,0,5807
Chair,isSliced,0,5807
Chair,isToggled,0,5807
Chair,isUsedUp,0,5807
Chair,mass,0,5807
Chair,moveable,0,5807
Chair,openable,0,5807
Chair,parentReceptacles,0,5807
Chair,pickupable,0,5807
Chair,receptacle,0,5807
Chair,receptacleObjectIds,473,5334
Chair,salientMaterials_Ceramic,0,5807
Chair,salientMaterials_Fabric,0,5807
Chair,salientMaterials_Food,0,5807
Chair,salientMaterials_Glass,0,5807
Chair,salientMaterials_Leather,0,5807
Chair,salientMaterials_Metal,0,5807
Chair,salientMaterials_None,0,5807
Chair,salientMaterials_Organic,0,5807
Chair,salientMaterials_Paper,0,5807
Chair,salientMaterials_Plastic,0,5807
Chair,salientMaterials_Rubber,0,5807
Chair,salientMaterials_Soap,0,5807
Chair,salientMaterials_Sponge,0,5807
Chair,salientMaterials_Stone,0,5807
Chair,salientMaterials_Wax,0,5807
Chair,salientMaterials_Wood,0,5807
Chair,sliceable,0,5807
Chair,toggleable,0,5807
Cloth,ObjectTemperature,0,184899
Cloth,breakable,0,184899
Cloth,canBeUsedUp,0,184899
Cloth,canChangeTempToCold,0,184899
Cloth,canChangeTempToHot,0,184899
Cloth,canFillWithLiquid,0,184899
Cloth,cookable,0,184899
Cloth,dirtyable,0,184899
Cloth,isBroken,0,184899
Cloth,isCooked,0,184899
Cloth,isDirty,8882,176017
Cloth,isFilledWithLiquid,0,184899
Cloth,isOpen,0,184899
Cloth,isPickedUp,35970,148929
Cloth,isSliced,0,184899
Cloth,isToggled,0,184899
Cloth,isUsedUp,0,184899
Cloth,mass,0,184899
Cloth,moveable,0,184899
Cloth,openable,0,184899
Cloth,parentReceptacles,35988,148911
Cloth,pickupable,0,184899
Cloth,receptacle,0,184899
Cloth,receptacleObjectIds,0,184899
Cloth,salientMaterials_Ceramic,0,184899
Cloth,salientMaterials_Fabric,0,184899
Cloth,salientMaterials_Food,0,184899
Cloth,salientMaterials_Glass,0,184899
Cloth,salientMaterials_Leather,0,184899
Cloth,salientMaterials_Metal,0,184899
Cloth,salientMaterials_None,0,184899
Cloth,salientMaterials_Organic,0,184899
Cloth,salientMaterials_Paper,0,184899
Cloth,salientMaterials_Plastic,0,184899
Cloth,salientMaterials_Rubber,0,184899
Cloth,salientMaterials_Soap,0,184899
Cloth,salientMaterials_Sponge,0,184899
Cloth,salientMaterials_Stone,0,184899
Cloth,salientMaterials_Wax,0,184899
Cloth,salientMaterials_Wood,0,184899
Cloth,sliceable,0,184899
Cloth,toggleable,0,184899
CoffeeMachine,ObjectTemperature,0,158983
CoffeeMachine,breakable,31091,127892
CoffeeMachine,canBeUsedUp,0,158983
CoffeeMachine,canChangeTempToCold,0,158983
CoffeeMachine,canChangeTempToHot,0,158983
CoffeeMachine,canFillWithLiquid,0,158983
CoffeeMachine,cookable,0,158983
CoffeeMachine,dirtyable,0,158983
CoffeeMachine,isBroken,0,158983
CoffeeMachine,isCooked,0,158983
CoffeeMachine,isDirty,0,158983
CoffeeMachine,isFilledWithLiquid,0,158983
CoffeeMachine,isOpen,0,158983
CoffeeMachine,isPickedUp,0,158983
CoffeeMachine,isSliced,0,158983
CoffeeMachine,isToggled,15737,143246
CoffeeMachine,isUsedUp,0,158983
CoffeeMachine,mass,0,158983
CoffeeMachine,moveable,0,158983
CoffeeMachine,openable,0,158983
CoffeeMachine,parentReceptacles,0,158983
CoffeeMachine,pickupable,0,158983
CoffeeMachine,receptacle,0,158983
CoffeeMachine,receptacleObjectIds,31090,127893
CoffeeMachine,salientMaterials_Ceramic,0,158983
CoffeeMachine,salientMaterials_Fabric,0,158983
CoffeeMachine,salientMaterials_Food,0,158983
CoffeeMachine,salientMaterials_Glass,0,158983
CoffeeMachine,salientMaterials_Leather,0,158983
CoffeeMachine,salientMaterials_Metal,0,158983
CoffeeMachine,salientMaterials_None,0,158983
CoffeeMachine,salientMaterials_Organic,0,158983
CoffeeMachine,salientMaterials_Paper,0,158983
CoffeeMachine,salientMaterials_Plastic,0,158983
CoffeeMachine,salientMaterials_Rubber,0,158983
CoffeeMachine,salientMaterials_Soap,0,158983
CoffeeMachine,salientMaterials_Sponge,0,158983
CoffeeMachine,salientMaterials_Stone,0,158983
CoffeeMachine,salientMaterials_Wax,0,158983
CoffeeMachine,salientMaterials_Wood,0,158983
CoffeeMachine,sliceable,0,158983
CoffeeMachine,toggleable,0,158983
CoffeeTable,ObjectTemperature,0,6071
CoffeeTable,breakable,169,5902
CoffeeTable,canBeUsedUp,0,6071
CoffeeTable,canChangeTempToCold,0,6071
CoffeeTable,canChangeTempToHot,0,6071
CoffeeTable,canFillWithLiquid,0,6071
CoffeeTable,cookable,0,6071
CoffeeTable,dirtyable,0,6071
CoffeeTable,isBroken,6,6065
CoffeeTable,isCooked,0,6071
CoffeeTable,isDirty,0,6071
CoffeeTable,isFilledWithLiquid,0,6071
CoffeeTable,isOpen,0,6071
CoffeeTable,isPickedUp,0,6071
CoffeeTable,isSliced,0,6071
CoffeeTable,isToggled,0,6071
CoffeeTable,isUsedUp,0,6071
CoffeeTable,mass,0,6071
CoffeeTable,moveable,0,6071
CoffeeTable,openable,0,6071
CoffeeTable,parentReceptacles,0,6071
CoffeeTable,pickupable,0,6071
CoffeeTable,receptacle,0,6071
CoffeeTable,receptacleObjectIds,330,5741
CoffeeTable,salientMaterials_Ceramic,0,6071
CoffeeTable,salientMaterials_Fabric,0,6071
CoffeeTable,salientMaterials_Food,0,6071
CoffeeTable,salientMaterials_Glass,0,6071
CoffeeTable,salientMaterials_Leather,0,6071
CoffeeTable,salientMaterials_Metal,0,6071
CoffeeTable,salientMaterials_None,0,6071
CoffeeTable,salientMaterials_Organic,0,6071
CoffeeTable,salientMaterials_Paper,0,6071
CoffeeTable,salientMaterials_Plastic,0,6071
CoffeeTable,salientMaterials_Rubber,0,6071
CoffeeTable,salientMaterials_Soap,0,6071
CoffeeTable,salientMaterials_Sponge,0,6071
CoffeeTable,salientMaterials_Stone,0,6071
CoffeeTable,salientMaterials_Wax,0,6071
CoffeeTable,salientMaterials_Wood,0,6071
CoffeeTable,sliceable,0,6071
CoffeeTable,toggleable,0,6071
CounterTop,ObjectTemperature,2276,940502
CounterTop,breakable,3045,939733
CounterTop,canBeUsedUp,0,942778
CounterTop,canChangeTempToCold,0,942778
CounterTop,canChangeTempToHot,0,942778
CounterTop,canFillWithLiquid,0,942778
CounterTop,cookable,0,942778
CounterTop,dirtyable,0,942778
CounterTop,isBroken,2,942776
CounterTop,isCooked,0,942778
CounterTop,isDirty,0,942778
CounterTop,isFilledWithLiquid,0,942778
CounterTop,isOpen,0,942778
CounterTop,isPickedUp,0,942778
CounterTop,isSliced,0,942778
CounterTop,isToggled,0,942778
CounterTop,isUsedUp,0,942778
CounterTop,mass,0,942778
CounterTop,moveable,0,942778
CounterTop,openable,0,942778
CounterTop,parentReceptacles,0,942778
CounterTop,pickupable,0,942778
CounterTop,receptacle,0,942778
CounterTop,receptacleObjectIds,17829,924949
CounterTop,salientMaterials_Ceramic,0,942778
CounterTop,salientMaterials_Fabric,0,942778
CounterTop,salientMaterials_Food,0,942778
CounterTop,salientMaterials_Glass,0,942778
CounterTop,salientMaterials_Leather,0,942778
CounterTop,salientMaterials_Metal,0,942778
CounterTop,salientMaterials_None,0,942778
CounterTop,salientMaterials_Organic,0,942778
CounterTop,salientMaterials_Paper,0,942778
CounterTop,salientMaterials_Plastic,0,942778
CounterTop,salientMaterials_Rubber,0,942778
CounterTop,salientMaterials_Soap,0,942778
CounterTop,salientMaterials_Sponge,0,942778
CounterTop,salientMaterials_Stone,0,942778
CounterTop,salientMaterials_Wax,0,942778
CounterTop,salientMaterials_Wood,0,942778
CounterTop,sliceable,0,942778
CounterTop,toggleable,0,942778
CreditCard,ObjectTemperature,0,16674
CreditCard,breakable,0,16674
CreditCard,canBeUsedUp,0,16674
CreditCard,canChangeTempToCold,0,16674
CreditCard,canChangeTempToHot,0,16674
CreditCard,canFillWithLiquid,0,16674
CreditCard,cookable,0,16674
CreditCard,dirtyable,0,16674
CreditCard,isBroken,0,16674
CreditCard,isCooked,0,16674
CreditCard,isDirty,0,16674
CreditCard,isFilledWithLiquid,0,16674
CreditCard,isOpen,0,16674
CreditCard,isPickedUp,1776,14898
CreditCard,isSliced,0,16674
CreditCard,isToggled,0,16674
CreditCard,isUsedUp,0,16674
CreditCard,mass,0,16674
CreditCard,moveable,0,16674
CreditCard,openable,0,16674
CreditCard,parentReceptacles,1777,14897
CreditCard,pickupable,0,16674
CreditCard,receptacle,0,16674
CreditCard,receptacleObjectIds,0,16674
CreditCard,salientMaterials_Ceramic,0,16674
CreditCard,salientMaterials_Fabric,0,16674
CreditCard,salientMaterials_Food,0,16674
CreditCard,salientMaterials_Glass,0,16674
CreditCard,salientMaterials_Leather,0,16674
CreditCard,salientMaterials_Metal,0,16674
CreditCard,salientMaterials_None,0,16674
CreditCard,salientMaterials_Organic,0,16674
CreditCard,salientMaterials_Paper,0,16674
CreditCard,salientMaterials_Plastic,0,16674
CreditCard,salientMaterials_Rubber,0,16674
CreditCard,salientMaterials_Soap,0,16674
CreditCard,salientMaterials_Sponge,0,16674
CreditCard,salientMaterials_Stone,0,16674
CreditCard,salientMaterials_Wax,0,16674
CreditCard,salientMaterials_Wood,0,16674
CreditCard,sliceable,0,16674
CreditCard,toggleable,0,16674
Cup,ObjectTemperature,632,97427
Cup,breakable,4,98055
Cup,canBeUsedUp,0,98059
Cup,canChangeTempToCold,0,98059
Cup,canChangeTempToHot,0,98059
Cup,canFillWithLiquid,4,98055
Cup,cookable,0,98059
Cup,dirtyable,4,98055
Cup,isBroken,243,97816
Cup,isCooked,0,98059
Cup,isDirty,939,97120
Cup,isFilledWithLiquid,5939,92120
Cup,isOpen,0,98059
Cup,isPickedUp,12658,85401
Cup,isSliced,0,98059
Cup,isToggled,0,98059
Cup,isUsedUp,0,98059
Cup,mass,4,98055
Cup,moveable,0,98059
Cup,openable,0,98059
Cup,parentReceptacles,12523,85536
Cup,pickupable,0,98059
Cup,receptacle,4,98055
Cup,receptacleObjectIds,8,98051
Cup,salientMaterials_Ceramic,4,98055
Cup,salientMaterials_Fabric,0,98059
Cup,salientMaterials_Food,4,98055
Cup,salientMaterials_Glass,0,98059
Cup,salientMaterials_Leather,0,98059
Cup,salientMaterials_Metal,0,98059
Cup,salientMaterials_None,0,98059
Cup,salientMaterials_Organic,0,98059
Cup,salientMaterials_Paper,0,98059
Cup,salientMaterials_Plastic,0,98059
Cup,salientMaterials_Rubber,0,98059
Cup,salientMaterials_Soap,0,98059
Cup,salientMaterials_Sponge,0,98059
Cup,salientMaterials_Stone,0,98059
Cup,salientMaterials_Wax,0,98059
Cup,salientMaterials_Wood,0,98059
Cup,sliceable,4,98055
Cup,toggleable,0,98059
Desk,ObjectTemperature,0,7081
Desk,breakable,206,6875
Desk,canBeUsedUp,0,7081
Desk,canChangeTempToCold,0,7081
Desk,canChangeTempToHot,0,7081
Desk,canFillWithLiquid,0,7081
Desk,cookable,0,7081
Desk,dirtyable,0,7081
Desk,isBroken,4,7077
Desk,isCooked,0,7081
Desk,isDirty,0,7081
Desk,isFilledWithLiquid,0,7081
Desk,isOpen,0,7081
Desk,isPickedUp,0,7081
Desk,isSliced,0,7081
Desk,isToggled,0,7081
Desk,isUsedUp,0,7081
Desk,mass,0,7081
Desk,moveable,0,7081
Desk,openable,0,7081
Desk,parentReceptacles,1,7080
Desk,pickupable,0,7081
Desk,receptacle,0,7081
Desk,receptacleObjectIds,390,6691
Desk,salientMaterials_Ceramic,0,7081
Desk,salientMaterials_Fabric,0,7081
Desk,salientMaterials_Food,0,7081
Desk,salientMaterials_Glass,0,7081
Desk,salientMaterials_Leather,0,7081
Desk,salientMaterials_Metal,0,7081
Desk,salientMaterials_None,0,7081
Desk,salientMaterials_Organic,0,7081
Desk,salientMaterials_Paper,0,7081
Desk,salientMaterials_Plastic,0,7081
Desk,salientMaterials_Rubber,0,7081
Desk,salientMaterials_Soap,0,7081
Desk,salientMaterials_Sponge,0,7081
Desk,salientMaterials_Stone,0,7081
Desk,salientMaterials_Wax,0,7081
Desk,salientMaterials_Wood,0,7081
Desk,sliceable,0,7081
Desk,toggleable,0,7081
DeskLamp,ObjectTemperature,0,9323
DeskLamp,breakable,0,9323
DeskLamp,canBeUsedUp,0,9323
DeskLamp,canChangeTempToCold,0,9323
DeskLamp,canChangeTempToHot,0,9323
DeskLamp,canFillWithLiquid,0,9323
DeskLamp,cookable,0,9323
DeskLamp,dirtyable,0,9323
DeskLamp,isBroken,0,9323
DeskLamp,isCooked,0,9323
DeskLamp,isDirty,0,9323
DeskLamp,isFilledWithLiquid,0,9323
DeskLamp,isOpen,0,9323
DeskLamp,isPickedUp,0,9323
DeskLamp,isSliced,0,9323
DeskLamp,isToggled,876,8447
DeskLamp,isUsedUp,0,9323
DeskLamp,mass,0,9323
DeskLamp,moveable,0,9323
DeskLamp,openable,0,9323
DeskLamp,parentReceptacles,0,9323
DeskLamp,pickupable,0,9323
DeskLamp,receptacle,0,9323
DeskLamp,receptacleObjectIds,0,9323
DeskLamp,salientMaterials_Ceramic,0,9323
DeskLamp,salientMaterials_Fabric,0,9323
DeskLamp,salientMaterials_Food,0,9323
DeskLamp,salientMaterials_Glass,0,9323
DeskLamp,salientMaterials_Leather,0,9323
DeskLamp,salientMaterials_Metal,0,9323
DeskLamp,salientMaterials_None,0,9323
DeskLamp,salientMaterials_Organic,0,9323
DeskLamp,salientMaterials_Paper,0,9323
DeskLamp,salientMaterials_Plastic,0,9323
DeskLamp,salientMaterials_Rubber,0,9323
DeskLamp,salientMaterials_Soap,0,9323
DeskLamp,salientMaterials_Sponge,0,9323
DeskLamp,salientMaterials_Stone,0,9323
DeskLamp,salientMaterials_Wax,0,9323
DeskLamp,salientMaterials_Wood,0,9323
DeskLamp,sliceable,0,9323
DeskLamp,toggleable,0,9323
Desktop,ObjectTemperature,0,369
Desktop,breakable,0,369
Desktop,canBeUsedUp,0,369
Desktop,canChangeTempToCold,0,369
Desktop,canChangeTempToHot,0,369
Desktop,canFillWithLiquid,0,369
Desktop,cookable,0,369
Desktop,dirtyable,0,369
Desktop,isBroken,0,369
Desktop,isCooked,0,369
Desktop,isDirty,0,369
Desktop,isFilledWithLiquid,0,369
Desktop,isOpen,0,369
Desktop,isPickedUp,0,369
Desktop,isSliced,0,369
Desktop,isToggled,35,334
Desktop,isUsedUp,0,369
Desktop,mass,0,369
Desktop,moveable,0,369
Desktop,openable,0,369
Desktop,parentReceptacles,0,369
Desktop,pickupable,0,369
Desktop,receptacle,0,369
Desktop,receptacleObjectIds,0,369
Desktop,salientMaterials_Ceramic,0,369
Desktop,salientMaterials_Fabric,0,369
Desktop,salientMaterials_Food,0,369
Desktop,salientMaterials_Glass,0,369
Desktop,salientMaterials_Leather,0,369
Desktop,salientMaterials_Metal,0,369
Desktop,salientMaterials_None,0,369
Desktop,salientMaterials_Organic,0,369
Desktop,salientMaterials_Paper,0,369
Desktop,salientMaterials_Plastic,0,369
Desktop,salientMaterials_Rubber,0,369
Desktop,salientMaterials_Soap,0,369
Desktop,salientMaterials_Sponge,0,369
Desktop,salientMaterials_Stone,0,369
Desktop,salientMaterials_Wax,0,369
Desktop,salientMaterials_Wood,0,369
Desktop,sliceable,0,369
Desktop,toggleable,0,369
DiningTable,ObjectTemperature,0,4687
DiningTable,breakable,87,4600
DiningTable,canBeUsedUp,0,4687
DiningTable,canChangeTempToCold,0,4687
DiningTable,canChangeTempToHot,0,4687
DiningTable,canFillWithLiquid,0,4687
DiningTable,cookable,0,4687
DiningTable,dirtyable,0,4687
DiningTable,isBroken,4,4683
DiningTable,isCooked,0,4687
DiningTable,isDirty,0,4687
DiningTable,isFilledWithLiquid,0,4687
DiningTable,isOpen,0,4687
DiningTable,isPickedUp,0,4687
DiningTable,isSliced,0,4687
DiningTable,isToggled,0,4687
DiningTable,isUsedUp,0,4687
DiningTable,mass,0,4687
DiningTable,moveable,0,4687
DiningTable,openable,0,4687
DiningTable,parentReceptacles,0,4687
DiningTable,pickupable,0,4687
DiningTable,receptacle,0,4687
DiningTable,receptacleObjectIds,207,4480
DiningTable,salientMaterials_Ceramic,0,4687
DiningTable,salientMaterials_Fabric,0,4687
DiningTable,salientMaterials_Food,0,4687
DiningTable,salientMaterials_Glass,0,4687
DiningTable,salientMaterials_Leather,0,4687
DiningTable,salientMaterials_Metal,0,4687
DiningTable,salientMaterials_None,0,4687
DiningTable,salientMaterials_Organic,0,4687
DiningTable,salientMaterials_Paper,0,4687
DiningTable,salientMaterials_Plastic,0,4687
DiningTable,salientMaterials_Rubber,0,4687
DiningTable,salientMaterials_Soap,0,4687
DiningTable,salientMaterials_Sponge,0,4687
DiningTable,salientMaterials_Stone,0,4687
DiningTable,salientMaterials_Wax,0,4687
DiningTable,salientMaterials_Wood,0,4687
DiningTable,sliceable,0,4687
DiningTable,toggleable,0,4687
DishSponge,ObjectTemperature,0,3159
DishSponge,breakable,0,3159
DishSponge,canBeUsedUp,0,3159
DishSponge,canChangeTempToCold,0,3159
DishSponge,canChangeTempToHot,0,3159
DishSponge,canFillWithLiquid,0,3159
DishSponge,cookable,0,3159
DishSponge,dirtyable,0,3159
DishSponge,isBroken,0,3159
DishSponge,isCooked,0,3159
DishSponge,isDirty,0,3159
DishSponge,isFilledWithLiquid,0,3159
DishSponge,isOpen,0,3159
DishSponge,isPickedUp,349,2810
DishSponge,isSliced,0,3159
DishSponge,isToggled,0,3159
DishSponge,isUsedUp,0,3159
DishSponge,mass,0,3159
DishSponge,moveable,0,3159
DishSponge,openable,0,3159
DishSponge,parentReceptacles,350,2809
DishSponge,pickupable,0,3159
DishSponge,receptacle,0,3159
DishSponge,receptacleObjectIds,0,3159
DishSponge,salientMaterials_Ceramic,0,3159
DishSponge,salientMaterials_Fabric,0,3159
DishSponge,salientMaterials_Food,0,3159
DishSponge,salientMaterials_Glass,0,3159
DishSponge,salientMaterials_Leather,0,3159
DishSponge,salientMaterials_Metal,0,3159
DishSponge,salientMaterials_None,0,3159
DishSponge,salientMaterials_Organic,0,3159
DishSponge,salientMaterials_Paper,0,3159
DishSponge,salientMaterials_Plastic,0,3159
DishSponge,salientMaterials_Rubber,0,3159
DishSponge,salientMaterials_Soap,0,3159
DishSponge,salientMaterials_Sponge,0,3159
DishSponge,salientMaterials_Stone,0,3159
DishSponge,salientMaterials_Wax,0,3159
DishSponge,salientMaterials_Wood,0,3159
DishSponge,sliceable,0,3159
DishSponge,toggleable,0,3159
Drawer,ObjectTemperature,0,210637
Drawer,breakable,245,210392
Drawer,canBeUsedUp,0,210637
Drawer,canChangeTempToCold,0,210637
Drawer,canChangeTempToHot,0,210637
Drawer,canFillWithLiquid,0,210637
Drawer,cookable,0,210637
Drawer,dirtyable,0,210637
Drawer,isBroken,19,210618
Drawer,isCooked,0,210637
Drawer,isDirty,0,210637
Drawer,isFilledWithLiquid,0,210637
Drawer,isOpen,12878,197759
Drawer,isPickedUp,0,210637
Drawer,isSliced,0,210637
Drawer,isToggled,0,210637
Drawer,isUsedUp,0,210637
Drawer,mass,0,210637
Drawer,moveable,0,210637
Drawer,openable,0,210637
Drawer,parentReceptacles,0,210637
Drawer,pickupable,0,210637
Drawer,receptacle,0,210637
Drawer,receptacleObjectIds,4158,206479
Drawer,salientMaterials_Ceramic,0,210637
Drawer,salientMaterials_Fabric,0,210637
Drawer,salientMaterials_Food,0,210637
Drawer,salientMaterials_Glass,0,210637
Drawer,salientMaterials_Leather,0,210637
Drawer,salientMaterials_Metal,0,210637
Drawer,salientMaterials_None,0,210637
Drawer,salientMaterials_Organic,0,210637
Drawer,salientMaterials_Paper,0,210637
Drawer,salientMaterials_Plastic,0,210637
Drawer,salientMaterials_Rubber,0,210637
Drawer,salientMaterials_Soap,0,210637
Drawer,salientMaterials_Sponge,0,210637
Drawer,salientMaterials_Stone,0,210637
Drawer,salientMaterials_Wax,0,210637
Drawer,salientMaterials_Wood,0,210637
Drawer,sliceable,0,210637
Drawer,toggleable,0,210637
Dresser,ObjectTemperature,0,3562
Dresser,breakable,86,3476
Dresser,canBeUsedUp,0,3562
Dresser,canChangeTempToCold,0,3562
Dresser,canChangeTempToHot,0,3562
Dresser,canFillWithLiquid,0,3562
Dresser,cookable,0,3562
Dresser,dirtyable,0,3562
Dresser,isBroken,0,3562
Dresser,isCooked,0,3562
Dresser,isDirty,0,3562
Dresser,isFilledWithLiquid,0,3562
Dresser,isOpen,0,3562
Dresser,isPickedUp,0,3562
Dresser,isSliced,0,3562
Dresser,isToggled,0,3562
Dresser,isUsedUp,0,3562
Dresser,mass,0,3562
Dresser,moveable,0,3562
Dresser,openable,0,3562
Dresser,parentReceptacles,0,3562
Dresser,pickupable,0,3562
Dresser,receptacle,0,3562
Dresser,receptacleObjectIds,140,3422
Dresser,salientMaterials_Ceramic,0,3562
Dresser,salientMaterials_Fabric,0,3562
Dresser,salientMaterials_Food,0,3562
Dresser,salientMaterials_Glass,0,3562
Dresser,salientMaterials_Leather,0,3562
Dresser,salientMaterials_Metal,0,3562
Dresser,salientMaterials_None,0,3562
Dresser,salientMaterials_Organic,0,3562
Dresser,salientMaterials_Paper,0,3562
Dresser,salientMaterials_Plastic,0,3562
Dresser,salientMaterials_Rubber,0,3562
Dresser,salientMaterials_Soap,0,3562
Dresser,salientMaterials_Sponge,0,3562
Dresser,salientMaterials_Stone,0,3562
Dresser,salientMaterials_Wax,0,3562
Dresser,salientMaterials_Wood,0,3562
Dresser,sliceable,0,3562
Dresser,toggleable,0,3562
Dumbbell,ObjectTemperature,0,746
Dumbbell,breakable,0,746
Dumbbell,canBeUsedUp,0,746
Dumbbell,canChangeTempToCold,0,746
Dumbbell,canChangeTempToHot,0,746
Dumbbell,canFillWithLiquid,0,746
Dumbbell,cookable,0,746
Dumbbell,dirtyable,0,746
Dumbbell,isBroken,0,746
Dumbbell,isCooked,0,746
Dumbbell,isDirty,0,746
Dumbbell,isFilledWithLiquid,0,746
Dumbbell,isOpen,0,746
Dumbbell,isPickedUp,135,611
Dumbbell,isSliced,0,746
Dumbbell,isToggled,0,746
Dumbbell,isUsedUp,0,746
Dumbbell,mass,0,746
Dumbbell,moveable,0,746
Dumbbell,openable,0,746
Dumbbell,parentReceptacles,134,612
Dumbbell,pickupable,0,746
Dumbbell,receptacle,0,746
Dumbbell,receptacleObjectIds,0,746
Dumbbell,salientMaterials_Ceramic,0,746
Dumbbell,salientMaterials_Fabric,0,746
Dumbbell,salientMaterials_Food,0,746
Dumbbell,salientMaterials_Glass,0,746
Dumbbell,salientMaterials_Leather,0,746
Dumbbell,salientMaterials_Metal,0,746
